name,type,primary_key_type,coding_name,is_sparse_coding,is_multi_select,referenced_entity_field,relationship,folder_path,title,units,description,sheet
OPERTN_05,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_05,,Procedure Code,linked_nhse_health_records
OPERTN_06,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_06,,Procedure Code,linked_nhse_health_records
OPERTN_07,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_07,,Procedure Code,linked_nhse_health_records
OPERTN_08,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_08,,Procedure Code,linked_nhse_health_records
OPERTN_09,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_09,,Procedure Code,linked_nhse_health_records
OPERTN_10,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_10,,Procedure Code,linked_nhse_health_records
OPERTN_11,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_11,,Procedure Code,linked_nhse_health_records
OPERTN_12,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_12,,Procedure Code,linked_nhse_health_records
OPERTN_13,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_13,,Procedure Code,linked_nhse_health_records
OPERTN_14,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_14,,Procedure Code,linked_nhse_health_records
OPERTN_15,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_15,,Procedure Code,linked_nhse_health_records
OPERTN_16,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_16,,Procedure Code,linked_nhse_health_records
OPERTN_17,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_17,,Procedure Code,linked_nhse_health_records
OPERTN_18,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_18,,Procedure Code,linked_nhse_health_records
OPERTN_19,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_19,,Procedure Code,linked_nhse_health_records
OPERTN_20,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_20,,Procedure Code,linked_nhse_health_records
OPERTN_21,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_21,,Procedure Code,linked_nhse_health_records
OPERTN_22,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_22,,Procedure Code,linked_nhse_health_records
OPERTN_23,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_23,,Procedure Code,linked_nhse_health_records
OPERTN_24,string,,OPCS4_coding,yes,,,,Our Future Health Linked NHS HES OP Data,OPERTN_24,,Procedure Code,linked_nhse_health_records
OUTCOME,string,,OUTCOME_op_coding,,,,,Our Future Health Linked NHS HES OP Data,OUTCOME,,Out-patient Attendance Outcome,linked_nhse_health_records
PID,string,,,,,participant:PID,many_to_one,Our Future Health Linked NHS HES OP Data,PID,,Participant ID,linked_nhse_health_records
PRIORITY,integer,,PRIORITY_op_coding,,,,,Our Future Health Linked NHS HES OP Data,PRIORITY,,Priority Type,linked_nhse_health_records
PROCODE3_OFH,string,,,,,,,Our Future Health Linked NHS HES OP Data,PROCODE3_OFH,,Organisation Identifier (Code of Provider) (Pseudonymised by OFH),linked_nhse_health_records
PROTYPE,string,,PROTYPE_op_coding,yes,,,,Our Future Health Linked NHS HES OP Data,PROTYPE,,Provider Type,linked_nhse_health_records
REFSOURC,string,,REFSOURC_op_coding,,,,,Our Future Health Linked NHS HES OP Data,REFSOURC,,Source of Referral,linked_nhse_health_records
ROW_ID,string,local,,,,,,Our Future Health Linked NHS HES OP Data,ROW_ID,,OFH generated local key,linked_nhse_health_records
RTTPEREND,date,,,,,,,Our Future Health Linked NHS HES OP Data,RTTPEREND,,Referral to Treatment Period End Date,linked_nhse_health_records
RTTPERSTART,date,,,,,,,Our Future Health Linked NHS HES OP Data,RTTPERSTART,,Referral to Treatment Period Start Date,linked_nhse_health_records
RTTPERSTAT,string,,RTTPERSTAT_op_coding,,,,,Our Future Health Linked NHS HES OP Data,RTTPERSTAT,,Referral to Treatment Period Status,linked_nhse_health_records
SUSSPELLID,string,,SUSSPELLID_op_coding,yes,,,,Our Future Health Linked NHS HES OP Data,SUSSPELLID,,SUS Generated Spell Identifier,linked_nhse_health_records
TRETSPEF,string,,TRETSPEF_op_coding,,,,,Our Future Health Linked NHS HES OP Data,TRETSPEF,,Treatment Specialty,linked_nhse_health_records
